Tidpunkt;Antal belagda platser;Bel„ggning (%);Inpassager;Utpassager;Anl„ggning;Adress;antal_lediga_platser
2019-07-20 05:00;45;32;0;0;S t Nicolai;Bergaliden 11;94
2019-07-20 05:15;46;33;1;0;S t Nicolai;Bergaliden 11;93
2019-07-20 05:30;47;34;2;1;S t Nicolai;Bergaliden 11;92
2019-07-20 05:45;48;35;2;1;S t Nicolai;Bergaliden 11;91
2019-07-20 06:00;53;38;5;0;S t Nicolai;Bergaliden 11;86
2019-07-20 06:15;59;42;6;0;S t Nicolai;Bergaliden 11;80
2019-07-20 06:30;60;43;2;1;S t Nicolai;Bergaliden 11;79
2019-07-20 06:45;60;43;2;2;S t Nicolai;Bergaliden 11;79
2019-07-20 07:00;57;41;1;4;S t Nicolai;Bergaliden 11;82
2019-07-20 07:15;57;41;1;1;S t Nicolai;Bergaliden 11;82
2019-07-20 07:30;57;41;2;2;S t Nicolai;Bergaliden 11;82
2019-07-20 07:45;58;42;1;0;S t Nicolai;Bergaliden 11;81
2019-07-20 08:00;61;44;3;0;S t Nicolai;Bergaliden 11;78
2019-07-20 08:15;62;45;5;4;S t Nicolai;Bergaliden 11;77
2019-07-20 08:30;68;49;9;3;S t Nicolai;Bergaliden 11;71
2019-07-20 08:45;71;51;7;4;S t Nicolai;Bergaliden 11;68
2019-07-20 09:00;74;53;7;4;S t Nicolai;Bergaliden 11;65
2019-07-20 09:15;81;58;9;2;S t Nicolai;Bergaliden 11;58
2019-07-20 09:30;116;83;21;6;S t Nicolai;Bergaliden 11;23
2019-07-20 09:45;124;89;13;5;S t Nicolai;Bergaliden 11;15
2019-07-20 10:00;130;94;11;5;S t Nicolai;Bergaliden 11;9
2019-07-20 10:15;137;99;14;7;S t Nicolai;Bergaliden 11;2
2019-07-20 10:30;144;104;22;15;S t Nicolai;Bergaliden 11;0
2019-07-20 10:45;142;102;27;29;S t Nicolai;Bergaliden 11;0
2019-07-20 11:00;137;99;13;18;S t Nicolai;Bergaliden 11;2
2019-07-20 11:15;142;102;14;9;S t Nicolai;Bergaliden 11;0
2019-07-20 11:30;139;100;17;20;S t Nicolai;Bergaliden 11;0
2019-07-20 11:45;142;102;40;37;S t Nicolai;Bergaliden 11;0
2019-07-20 12:00;145;104;28;25;S t Nicolai;Bergaliden 11;0
2019-07-20 12:15;144;104;21;22;S t Nicolai;Bergaliden 11;0
2019-07-20 12:30;146;105;28;26;S t Nicolai;Bergaliden 11;0
2019-07-20 12:45;150;108;25;21;S t Nicolai;Bergaliden 11;0
2019-07-20 13:00;151;109;37;36;S t Nicolai;Bergaliden 11;0
2019-07-20 13:15;154;111;27;24;S t Nicolai;Bergaliden 11;0
2019-07-20 13:30;153;110;29;30;S t Nicolai;Bergaliden 11;0
2019-07-20 13:45;152;109;21;22;S t Nicolai;Bergaliden 11;0
2019-07-20 14:00;150;108;25;27;S t Nicolai;Bergaliden 11;0
2019-07-20 14:15;148;106;20;22;S t Nicolai;Bergaliden 11;0
2019-07-20 14:30;147;106;17;18;S t Nicolai;Bergaliden 11;0
2019-07-20 14:45;142;102;21;26;S t Nicolai;Bergaliden 11;0
2019-07-20 15:00;143;103;16;15;S t Nicolai;Bergaliden 11;0
2019-07-20 15:15;140;101;13;16;S t Nicolai;Bergaliden 11;0
2019-07-20 15:30;138;99;13;15;S t Nicolai;Bergaliden 11;1
2019-07-20 15:45;136;98;17;19;S t Nicolai;Bergaliden 11;3
2019-07-20 16:00;110;79;10;36;S t Nicolai;Bergaliden 11;29
2019-07-20 16:15;99;71;13;24;S t Nicolai;Bergaliden 11;40
2019-07-20 16:30;109;78;16;6;S t Nicolai;Bergaliden 11;30
2019-07-20 16:45;113;81;14;10;S t Nicolai;Bergaliden 11;26
2019-07-20 17:00;113;81;9;9;S t Nicolai;Bergaliden 11;26
2019-07-20 17:15;109;78;8;12;S t Nicolai;Bergaliden 11;30
2019-07-20 17:30;120;86;15;4;S t Nicolai;Bergaliden 11;19
2019-07-20 17:45;116;83;13;17;S t Nicolai;Bergaliden 11;23
2019-07-20 18:00;118;85;17;15;S t Nicolai;Bergaliden 11;21
2019-07-20 18:15;116;83;14;16;S t Nicolai;Bergaliden 11;23
2019-07-20 18:30;115;83;9;10;S t Nicolai;Bergaliden 11;24
2019-07-20 18:45;109;78;2;8;S t Nicolai;Bergaliden 11;30
2019-07-20 19:00;108;78;8;9;S t Nicolai;Bergaliden 11;31
2019-07-20 19:15;108;78;9;9;S t Nicolai;Bergaliden 11;31
2019-07-20 19:30;111;80;8;5;S t Nicolai;Bergaliden 11;28
2019-07-20 19:45;114;82;11;8;S t Nicolai;Bergaliden 11;25
2019-07-20 20:00;110;79;10;14;S t Nicolai;Bergaliden 11;29
2019-07-20 20:15;107;77;5;8;S t Nicolai;Bergaliden 11;32
2019-07-20 20:30;114;82;13;6;S t Nicolai;Bergaliden 11;25
2019-07-20 20:45;116;83;9;7;S t Nicolai;Bergaliden 11;23
2019-07-20 21:00;113;81;4;7;S t Nicolai;Bergaliden 11;26
2019-07-20 21:15;107;77;2;8;S t Nicolai;Bergaliden 11;32
2019-07-20 21:30;100;72;4;11;S t Nicolai;Bergaliden 11;39
2019-07-20 21:45;102;73;9;7;S t Nicolai;Bergaliden 11;37
2019-07-20 22:00;106;76;8;4;S t Nicolai;Bergaliden 11;33
2019-07-20 22:15;100;72;8;14;S t Nicolai;Bergaliden 11;39
2019-07-20 22:30;96;69;11;15;S t Nicolai;Bergaliden 11;43
2019-07-20 22:45;92;66;0;4;S t Nicolai;Bergaliden 11;47
2019-07-20 23:00;91;65;10;11;S t Nicolai;Bergaliden 11;48
2019-07-20 23:15;94;68;9;6;S t Nicolai;Bergaliden 11;45
2019-07-20 23:30;88;63;7;13;S t Nicolai;Bergaliden 11;51
2019-07-20 23:45;86;62;7;9;S t Nicolai;Bergaliden 11;53
2019-07-21 00:00;82;59;5;9;S t Nicolai;Bergaliden 11;57
2019-07-21 00:15;78;56;5;9;S t Nicolai;Bergaliden 11;61
2019-07-21 00:30;78;56;5;5;S t Nicolai;Bergaliden 11;61
2019-07-21 00:45;80;58;11;9;S t Nicolai;Bergaliden 11;59
2019-07-21 01:00;76;55;2;6;S t Nicolai;Bergaliden 11;63
2019-07-21 01:15;67;48;5;14;S t Nicolai;Bergaliden 11;72
2019-07-21 01:30;70;50;9;6;S t Nicolai;Bergaliden 11;69
2019-07-21 01:45;68;49;7;9;S t Nicolai;Bergaliden 11;71
2019-07-21 02:00;68;49;2;2;S t Nicolai;Bergaliden 11;71
2019-07-21 02:15;64;46;2;6;S t Nicolai;Bergaliden 11;75
2019-07-21 02:30;64;46;2;2;S t Nicolai;Bergaliden 11;75
2019-07-21 02:45;63;45;3;4;S t Nicolai;Bergaliden 11;76
2019-07-21 03:00;61;44;0;2;S t Nicolai;Bergaliden 11;78
2019-07-21 03:15;61;44;0;0;S t Nicolai;Bergaliden 11;78
2019-07-21 03:30;60;43;1;2;S t Nicolai;Bergaliden 11;79
2019-07-21 03:45;60;43;1;1;S t Nicolai;Bergaliden 11;79
2019-07-21 04:00;60;43;2;2;S t Nicolai;Bergaliden 11;79
2019-07-21 04:15;58;42;2;4;S t Nicolai;Bergaliden 11;81
2019-07-21 04:30;54;39;1;5;S t Nicolai;Bergaliden 11;85
2019-07-21 04:45;53;38;2;3;S t Nicolai;Bergaliden 11;86
2019-07-21 05:00;52;37;2;3;S t Nicolai;Bergaliden 11;87
2019-07-21 05:15;53;38;2;1;S t Nicolai;Bergaliden 11;86
2019-07-21 05:30;53;38;4;4;S t Nicolai;Bergaliden 11;86
2019-07-21 05:45;53;38;1;1;S t Nicolai;Bergaliden 11;86
2019-07-21 06:00;55;40;4;2;S t Nicolai;Bergaliden 11;84
2019-07-21 06:15;61;44;7;1;S t Nicolai;Bergaliden 11;78
2019-07-21 06:30;66;47;6;1;S t Nicolai;Bergaliden 11;73
2019-07-21 06:45;66;47;0;0;S t Nicolai;Bergaliden 11;73
2019-07-21 07:00;67;48;3;2;S t Nicolai;Bergaliden 11;72
2019-07-21 07:15;65;47;5;7;S t Nicolai;Bergaliden 11;74
2019-07-21 07:30;64;46;0;1;S t Nicolai;Bergaliden 11;75
2019-07-21 07:45;63;45;0;1;S t Nicolai;Bergaliden 11;76
2019-07-21 08:00;62;45;0;1;S t Nicolai;Bergaliden 11;77
2019-07-21 08:15;62;45;0;0;S t Nicolai;Bergaliden 11;77
2019-07-21 08:30;65;47;4;1;S t Nicolai;Bergaliden 11;74
2019-07-21 08:45;69;50;4;0;S t Nicolai;Bergaliden 11;70
2019-07-21 09:00;69;50;1;1;S t Nicolai;Bergaliden 11;70
2019-07-21 09:15;70;50;4;3;S t Nicolai;Bergaliden 11;69
2019-07-21 09:30;75;54;9;4;S t Nicolai;Bergaliden 11;64
2019-07-21 09:45;81;58;10;4;S t Nicolai;Bergaliden 11;58
2019-07-21 10:00;85;61;6;2;S t Nicolai;Bergaliden 11;54
2019-07-21 10:15;86;62;4;3;S t Nicolai;Bergaliden 11;53
2019-07-21 10:30;86;62;6;6;S t Nicolai;Bergaliden 11;53
2019-07-21 10:45;90;65;9;5;S t Nicolai;Bergaliden 11;49
2019-07-21 11:00;86;62;7;11;S t Nicolai;Bergaliden 11;53
2019-07-21 11:15;76;55;5;15;S t Nicolai;Bergaliden 11;63
2019-07-21 11:30;74;53;5;7;S t Nicolai;Bergaliden 11;65
2019-07-21 11:45;70;50;3;7;S t Nicolai;Bergaliden 11;69
2019-07-21 12:00;66;47;4;8;S t Nicolai;Bergaliden 11;73
2019-07-21 12:15;74;53;12;4;S t Nicolai;Bergaliden 11;65
2019-07-21 12:30;74;53;6;6;S t Nicolai;Bergaliden 11;65
2019-07-21 12:45;75;54;4;3;S t Nicolai;Bergaliden 11;64
2019-07-21 13:00;80;58;12;7;S t Nicolai;Bergaliden 11;59
2019-07-21 13:15;83;60;8;5;S t Nicolai;Bergaliden 11;56
2019-07-21 13:30;92;66;13;4;S t Nicolai;Bergaliden 11;47
2019-07-21 13:45;102;73;14;4;S t Nicolai;Bergaliden 11;37
2019-07-21 14:00;108;78;15;9;S t Nicolai;Bergaliden 11;31
2019-07-21 14:15;109;78;9;8;S t Nicolai;Bergaliden 11;30
2019-07-21 14:30;106;76;5;8;S t Nicolai;Bergaliden 11;33
2019-07-21 14:45;104;75;3;5;S t Nicolai;Bergaliden 11;35
2019-07-21 15:00;98;71;5;11;S t Nicolai;Bergaliden 11;41
2019-07-21 15:15;89;64;9;18;S t Nicolai;Bergaliden 11;50
2019-07-21 15:30;93;67;21;17;S t Nicolai;Bergaliden 11;46
2019-07-21 15:45;101;73;19;11;S t Nicolai;Bergaliden 11;38
2019-07-21 16:00;101;73;14;14;S t Nicolai;Bergaliden 11;38
2019-07-21 16:15;102;73;14;13;S t Nicolai;Bergaliden 11;37
2019-07-21 16:30;109;78;16;9;S t Nicolai;Bergaliden 11;30
2019-07-21 16:45;107;77;7;9;S t Nicolai;Bergaliden 11;32
2019-07-21 17:00;108;78;9;8;S t Nicolai;Bergaliden 11;31
2019-07-21 17:15;106;76;8;10;S t Nicolai;Bergaliden 11;33
2019-07-21 17:30;102;73;9;13;S t Nicolai;Bergaliden 11;37
2019-07-21 17:45;101;73;9;10;S t Nicolai;Bergaliden 11;38
2019-07-21 18:00;102;73;8;7;S t Nicolai;Bergaliden 11;37
2019-07-21 18:15;97;70;9;14;S t Nicolai;Bergaliden 11;42
2019-07-21 18:30;93;67;4;8;S t Nicolai;Bergaliden 11;46
2019-07-21 18:45;89;64;7;11;S t Nicolai;Bergaliden 11;50
2019-07-21 19:00;79;57;4;14;S t Nicolai;Bergaliden 11;60
2019-07-21 19:15;75;54;3;7;S t Nicolai;Bergaliden 11;64
2019-07-21 19:30;74;53;3;4;S t Nicolai;Bergaliden 11;65
2019-07-21 19:45;70;50;7;11;S t Nicolai;Bergaliden 11;69
2019-07-21 20:00;66;47;2;6;S t Nicolai;Bergaliden 11;73
2019-07-21 20:15;70;50;9;5;S t Nicolai;Bergaliden 11;69
2019-07-21 20:30;71;51;7;6;S t Nicolai;Bergaliden 11;68
2019-07-21 20:45;70;50;1;2;S t Nicolai;Bergaliden 11;69
2019-07-21 21:00;72;52;5;3;S t Nicolai;Bergaliden 11;67
2019-07-21 21:15;71;51;2;3;S t Nicolai;Bergaliden 11;68
2019-07-21 21:30;68;49;2;5;S t Nicolai;Bergaliden 11;71
2019-07-21 21:45;66;47;6;8;S t Nicolai;Bergaliden 11;73
2019-07-21 22:00;62;45;3;7;S t Nicolai;Bergaliden 11;77
2019-07-21 22:15;62;45;5;5;S t Nicolai;Bergaliden 11;77
2019-07-21 22:30;57;41;4;9;S t Nicolai;Bergaliden 11;82
2019-07-21 22:45;56;40;0;1;S t Nicolai;Bergaliden 11;83
2019-07-21 23:00;54;39;1;3;S t Nicolai;Bergaliden 11;85
2019-07-21 23:15;54;39;2;2;S t Nicolai;Bergaliden 11;85
2019-07-21 23:30;51;37;4;7;S t Nicolai;Bergaliden 11;88
2019-07-21 23:45;51;37;0;0;S t Nicolai;Bergaliden 11;88
2019-07-22 00:00;51;37;5;5;S t Nicolai;Bergaliden 11;88
2019-07-22 00:15;51;37;0;0;S t Nicolai;Bergaliden 11;88
2019-07-22 00:30;51;37;0;0;S t Nicolai;Bergaliden 11;88
2019-07-22 00:45;50;36;0;1;S t Nicolai;Bergaliden 11;89
2019-07-22 01:00;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 01:15;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 01:30;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 01:45;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 02:00;51;37;1;0;S t Nicolai;Bergaliden 11;88
2019-07-22 02:15;51;37;0;0;S t Nicolai;Bergaliden 11;88
2019-07-22 02:30;51;37;0;0;S t Nicolai;Bergaliden 11;88
2019-07-22 02:45;50;36;0;1;S t Nicolai;Bergaliden 11;89
2019-07-22 03:00;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 03:15;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 03:30;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 03:45;50;36;0;0;S t Nicolai;Bergaliden 11;89
2019-07-22 04:00;51;37;1;0;S t Nicolai;Bergaliden 11;88
2019-07-22 04:15;51;37;2;2;S t Nicolai;Bergaliden 11;88
2019-07-22 04:30;52;37;1;0;S t Nicolai;Bergaliden 11;87
2019-07-22 04:45;51;37;0;1;S t Nicolai;Bergaliden 11;88
2019-07-22 05:00;46;33;1;0;S t Nicolai;Bergaliden 11;93
2019-07-22 05:15;47;34;1;0;S t Nicolai;Bergaliden 11;92
2019-07-22 05:30;48;35;1;0;S t Nicolai;Bergaliden 11;91
2019-07-22 05:45;48;35;0;0;S t Nicolai;Bergaliden 11;91
2019-07-22 06:00;51;37;3;0;S t Nicolai;Bergaliden 11;88
2019-07-22 06:15;57;41;8;2;S t Nicolai;Bergaliden 11;82
2019-07-22 06:30;59;42;5;3;S t Nicolai;Bergaliden 11;80
2019-07-22 06:45;64;46;6;1;S t Nicolai;Bergaliden 11;75
2019-07-22 07:00;69;50;12;7;S t Nicolai;Bergaliden 11;70
2019-07-22 07:15;70;50;7;6;S t Nicolai;Bergaliden 11;69
2019-07-22 07:30;76;55;16;10;S t Nicolai;Bergaliden 11;63
2019-07-22 07:45;89;64;18;9;S t Nicolai;Bergaliden 11;50
2019-07-22 08:00;91;65;7;5;S t Nicolai;Bergaliden 11;48
2019-07-22 08:15;95;68;12;8;S t Nicolai;Bergaliden 11;44
2019-07-22 08:30;98;71;7;4;S t Nicolai;Bergaliden 11;41
2019-07-22 08:45;96;69;12;14;S t Nicolai;Bergaliden 11;43
2019-07-22 09:00;95;68;8;9;S t Nicolai;Bergaliden 11;44
2019-07-22 09:15;101;73;10;4;S t Nicolai;Bergaliden 11;38
2019-07-22 09:30;102;73;12;11;S t Nicolai;Bergaliden 11;37
2019-07-22 09:45;99;71;16;19;S t Nicolai;Bergaliden 11;40
2019-07-22 10:00;106;76;14;7;S t Nicolai;Bergaliden 11;33
2019-07-22 10:15;115;83;15;6;S t Nicolai;Bergaliden 11;24
2019-07-22 10:30;123;88;17;9;S t Nicolai;Bergaliden 11;16
2019-07-22 10:45;128;92;17;12;S t Nicolai;Bergaliden 11;11
2019-07-22 11:00;128;92;26;26;S t Nicolai;Bergaliden 11;11
2019-07-22 11:15;122;88;13;19;S t Nicolai;Bergaliden 11;17
2019-07-22 11:30;120;86;14;16;S t Nicolai;Bergaliden 11;19
2019-07-22 11:45;125;90;21;16;S t Nicolai;Bergaliden 11;14
2019-07-22 12:00;126;91;16;15;S t Nicolai;Bergaliden 11;13
2019-07-22 12:15;127;91;20;19;S t Nicolai;Bergaliden 11;12
2019-07-22 12:30;132;95;29;24;S t Nicolai;Bergaliden 11;7
2019-07-22 12:45;135;97;21;18;S t Nicolai;Bergaliden 11;4
2019-07-22 13:00;133;96;19;21;S t Nicolai;Bergaliden 11;6
2019-07-22 13:15;132;95;16;17;S t Nicolai;Bergaliden 11;7
2019-07-22 13:30;134;96;20;18;S t Nicolai;Bergaliden 11;5
2019-07-22 13:45;139;100;24;19;S t Nicolai;Bergaliden 11;0
2019-07-22 14:00;140;101;26;25;S t Nicolai;Bergaliden 11;0
2019-07-22 14:15;139;100;17;18;S t Nicolai;Bergaliden 11;0
2019-07-22 14:30;138;99;29;30;S t Nicolai;Bergaliden 11;1
2019-07-22 14:45;138;99;21;21;S t Nicolai;Bergaliden 11;1
2019-07-22 15:00;139;100;23;22;S t Nicolai;Bergaliden 11;0
2019-07-22 15:15;130;94;15;24;S t Nicolai;Bergaliden 11;9
2019-07-22 15:30;131;94;25;24;S t Nicolai;Bergaliden 11;8
2019-07-22 15:45;130;94;14;15;S t Nicolai;Bergaliden 11;9
2019-07-22 16:00;121;87;14;23;S t Nicolai;Bergaliden 11;18
2019-07-22 16:15;126;91;22;17;S t Nicolai;Bergaliden 11;13
2019-07-22 16:30;109;78;15;32;S t Nicolai;Bergaliden 11;30
2019-07-22 16:45;118;85;23;14;S t Nicolai;Bergaliden 11;21
2019-07-22 17:00;113;81;12;17;S t Nicolai;Bergaliden 11;26
2019-07-22 17:15;115;83;12;10;S t Nicolai;Bergaliden 11;24
2019-07-22 17:30;110;79;10;15;S t Nicolai;Bergaliden 11;29
2019-07-22 17:45;109;78;7;8;S t Nicolai;Bergaliden 11;30
2019-07-22 18:00;107;77;8;10;S t Nicolai;Bergaliden 11;32
2019-07-22 18:15;98;71;10;19;S t Nicolai;Bergaliden 11;41
2019-07-22 18:30;96;69;8;10;S t Nicolai;Bergaliden 11;43
2019-07-22 18:45;89;64;3;10;S t Nicolai;Bergaliden 11;50
2019-07-22 19:00;84;60;6;11;S t Nicolai;Bergaliden 11;55
2019-07-22 19:15;75;54;2;11;S t Nicolai;Bergaliden 11;64
2019-07-22 19:30;71;51;0;4;S t Nicolai;Bergaliden 11;68
2019-07-22 19:45;66;47;4;9;S t Nicolai;Bergaliden 11;73
2019-07-22 20:00;66;47;4;4;S t Nicolai;Bergaliden 11;73
2019-07-22 20:15;69;50;5;2;S t Nicolai;Bergaliden 11;70
2019-07-22 20:30;65;47;0;4;S t Nicolai;Bergaliden 11;74
2019-07-22 20:45;68;49;10;7;S t Nicolai;Bergaliden 11;71
2019-07-22 21:00;63;45;3;8;S t Nicolai;Bergaliden 11;76
2019-07-22 21:15;61;44;3;5;S t Nicolai;Bergaliden 11;78
2019-07-22 21:30;62;45;4;3;S t Nicolai;Bergaliden 11;77
2019-07-22 21:45;64;46;4;2;S t Nicolai;Bergaliden 11;75
2019-07-22 22:00;63;45;0;1;S t Nicolai;Bergaliden 11;76
2019-07-22 22:15;61;44;3;5;S t Nicolai;Bergaliden 11;78
2019-07-22 22:30;60;43;0;1;S t Nicolai;Bergaliden 11;79
2019-07-22 22:45;60;43;2;2;S t Nicolai;Bergaliden 11;79
2019-07-22 23:00;59;42;1;2;S t Nicolai;Bergaliden 11;80
2019-07-22 23:15;54;39;0;5;S t Nicolai;Bergaliden 11;85
2019-07-22 23:30;54;39;0;0;S t Nicolai;Bergaliden 11;85
2019-07-22 23:45;55;40;1;0;S t Nicolai;Bergaliden 11;84
2019-07-23 00:00;54;39;1;2;S t Nicolai;Bergaliden 11;85
2019-07-23 00:15;52;37;0;2;S t Nicolai;Bergaliden 11;87
2019-07-23 00:30;52;37;3;3;S t Nicolai;Bergaliden 11;87
2019-07-23 00:45;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 01:00;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 01:15;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 01:30;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 01:45;52;37;1;1;S t Nicolai;Bergaliden 11;87
2019-07-23 02:00;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 02:15;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 02:30;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 02:45;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 03:00;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 03:15;52;37;0;0;S t Nicolai;Bergaliden 11;87
2019-07-23 03:30;51;37;1;2;S t Nicolai;Bergaliden 11;88
2019-07-23 03:45;51;37;1;1;S t Nicolai;Bergaliden 11;88
2019-07-23 04:00;51;37;3;3;S t Nicolai;Bergaliden 11;88
2019-07-23 04:15;51;37;1;1;S t Nicolai;Bergaliden 11;88
2019-07-23 04:30;51;37;0;0;S t Nicolai;Bergaliden 11;88
2019-07-23 04:45;50;36;0;1;S t Nicolai;Bergaliden 11;89
2019-07-23 05:00;47;34;2;0;S t Nicolai;Bergaliden 11;92
2019-07-23 05:15;47;34;1;1;S t Nicolai;Bergaliden 11;92
2019-07-23 05:30;48;35;2;1;S t Nicolai;Bergaliden 11;91
2019-07-23 05:45;47;34;1;2;S t Nicolai;Bergaliden 11;92
2019-07-23 06:00;48;35;1;0;S t Nicolai;Bergaliden 11;91
2019-07-23 06:15;56;40;8;0;S t Nicolai;Bergaliden 11;83
2019-07-23 06:30;61;44;9;4;S t Nicolai;Bergaliden 11;78
2019-07-23 06:45;64;46;4;1;S t Nicolai;Bergaliden 11;75
2019-07-23 07:00;64;46;7;7;S t Nicolai;Bergaliden 11;75
2019-07-23 07:15;65;47;10;9;S t Nicolai;Bergaliden 11;74
2019-07-23 07:30;71;51;8;2;S t Nicolai;Bergaliden 11;68
2019-07-23 07:45;78;56;13;6;S t Nicolai;Bergaliden 11;61
2019-07-23 08:00;80;58;4;2;S t Nicolai;Bergaliden 11;59
2019-07-23 08:15;85;61;11;6;S t Nicolai;Bergaliden 11;54
2019-07-23 08:30;91;65;10;4;S t Nicolai;Bergaliden 11;48
2019-07-23 08:45;98;71;18;11;S t Nicolai;Bergaliden 11;41
2019-07-23 09:00;101;73;12;9;S t Nicolai;Bergaliden 11;38
2019-07-23 09:15;106;76;10;5;S t Nicolai;Bergaliden 11;33
2019-07-23 09:30;107;77;12;11;S t Nicolai;Bergaliden 11;32
2019-07-23 09:45;107;77;12;12;S t Nicolai;Bergaliden 11;32
2019-07-23 10:00;108;78;10;9;S t Nicolai;Bergaliden 11;31
2019-07-23 10:15;114;82;15;9;S t Nicolai;Bergaliden 11;25
2019-07-23 10:30;117;84;17;14;S t Nicolai;Bergaliden 11;22
2019-07-23 10:45;121;87;21;17;S t Nicolai;Bergaliden 11;18
2019-07-23 11:00;122;88;20;19;S t Nicolai;Bergaliden 11;17
2019-07-23 11:15;122;88;16;16;S t Nicolai;Bergaliden 11;17
2019-07-23 11:30;126;91;25;21;S t Nicolai;Bergaliden 11;13
2019-07-23 11:45;130;94;25;21;S t Nicolai;Bergaliden 11;9
2019-07-23 12:00;128;92;20;22;S t Nicolai;Bergaliden 11;11
2019-07-23 12:15;126;91;19;21;S t Nicolai;Bergaliden 11;13
2019-07-23 12:30;128;92;24;22;S t Nicolai;Bergaliden 11;11
2019-07-23 12:45;128;92;29;29;S t Nicolai;Bergaliden 11;11
2019-07-23 13:00;123;88;15;20;S t Nicolai;Bergaliden 11;16
2019-07-23 13:15;129;93;29;23;S t Nicolai;Bergaliden 11;10
2019-07-23 13:30;131;94;28;26;S t Nicolai;Bergaliden 11;8
2019-07-23 13:45;130;94;27;28;S t Nicolai;Bergaliden 11;9
2019-07-23 14:00;135;97;29;24;S t Nicolai;Bergaliden 11;4
2019-07-23 14:15;129;93;25;31;S t Nicolai;Bergaliden 11;10
2019-07-23 14:30;134;96;30;25;S t Nicolai;Bergaliden 11;5
2019-07-23 14:45;133;96;18;19;S t Nicolai;Bergaliden 11;6
2019-07-23 15:00;131;94;23;25;S t Nicolai;Bergaliden 11;8
2019-07-23 15:15;129;93;17;19;S t Nicolai;Bergaliden 11;10
2019-07-23 15:30;128;92;21;22;S t Nicolai;Bergaliden 11;11
2019-07-23 15:45;135;97;35;28;S t Nicolai;Bergaliden 11;4
2019-07-23 16:00;136;98;29;28;S t Nicolai;Bergaliden 11;3
2019-07-23 16:15;140;101;39;35;S t Nicolai;Bergaliden 11;0
2019-07-23 16:30;141;101;40;39;S t Nicolai;Bergaliden 11;0
2019-07-23 16:45;141;101;47;47;S t Nicolai;Bergaliden 11;0
2019-07-23 17:00;143;103;44;42;S t Nicolai;Bergaliden 11;0
2019-07-23 17:15;147;106;36;32;S t Nicolai;Bergaliden 11;0
2019-07-23 17:30;143;103;45;49;S t Nicolai;Bergaliden 11;0
2019-07-23 17:45;141;101;38;40;S t Nicolai;Bergaliden 11;0
2019-07-23 18:00;145;104;53;49;S t Nicolai;Bergaliden 11;0
2019-07-23 18:15;139;100;41;47;S t Nicolai;Bergaliden 11;0
2019-07-23 18:30;141;101;42;40;S t Nicolai;Bergaliden 11;0
2019-07-23 18:45;142;102;36;35;S t Nicolai;Bergaliden 11;0
2019-07-23 19:00;142;102;24;24;S t Nicolai;Bergaliden 11;0
2019-07-23 19:15;138;99;15;19;S t Nicolai;Bergaliden 11;1
2019-07-23 19:30;138;99;19;19;S t Nicolai;Bergaliden 11;1
2019-07-23 19:45;139;100;14;13;S t Nicolai;Bergaliden 11;0
2019-07-23 20:00;141;101;18;16;S t Nicolai;Bergaliden 11;0
2019-07-23 20:15;140;101;11;12;S t Nicolai;Bergaliden 11;0
2019-07-23 20:30;138;99;1;3;S t Nicolai;Bergaliden 11;1
2019-07-23 20:45;136;98;13;15;S t Nicolai;Bergaliden 11;3
2019-07-23 21:00;137;99;17;16;S t Nicolai;Bergaliden 11;2
2019-07-23 21:15;112;81;36;61;S t Nicolai;Bergaliden 11;27
2019-07-23 21:30;70;50;18;60;S t Nicolai;Bergaliden 11;69
2019-07-23 21:45;61;44;11;20;S t Nicolai;Bergaliden 11;78
2019-07-23 22:00;57;41;5;9;S t Nicolai;Bergaliden 11;82
2019-07-23 22:15;56;40;4;5;S t Nicolai;Bergaliden 11;83
2019-07-23 22:30;51;37;4;9;S t Nicolai;Bergaliden 11;88
2019-07-23 22:45;49;35;3;5;S t Nicolai;Bergaliden 11;90
2019-07-23 23:00;48;35;0;1;S t Nicolai;Bergaliden 11;91
2019-07-23 23:15;43;31;2;7;S t Nicolai;Bergaliden 11;96
2019-07-23 23:30;41;29;1;3;S t Nicolai;Bergaliden 11;98
2019-07-23 23:45;42;30;3;2;S t Nicolai;Bergaliden 11;97
2019-07-24 00:00;40;29;0;2;S t Nicolai;Bergaliden 11;99
2019-07-24 00:15;39;28;3;4;S t Nicolai;Bergaliden 11;100
